Stationidentifier,YBBN
Stationnumber,94578
Observationtime,151001/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.69
Liftedindex,1.56
LIFTcomputedusingvirtualtemperature,1.30
SWEATindex,35.00
Kindex,14.90
Crosstotalsindex,10.50
Verticaltotalsindex,29.50
Totalstotalsindex,40.00
ConvectiveAvailablePotentialEnergy,22.22
CAPEusingvirtualtemperature,53.45
ConvectiveInhibition,-222.38
CINSusingvirtualtemperature,-178.52
EquilibrumLevel,566.75
EquilibrumLevelusingvirtualtemperature,562.64
LevelofFreeConvection,715.13
LFCTusingvirtualtemperature,725.44
BulkRichardsonNumber,1.37
BulkRichardsonNumberusingCAPV,3.30
Temp[K]oftheLiftedCondensationLevel,281.42
Pres[hPa]oftheLiftedCondensationLevel,868.03
Meanmixedlayerpotentialtemperature,293.05
Meanmixedlayermixingratio,7.98
1000hPato500hPathickness,5562.00
Precipitablewater[mm]forentiresounding,17.37
