Stationidentifier,YBBN
Stationnumber,94578
Observationtime,141101/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.43
Liftedindex,-0.58
LIFTcomputedusingvirtualtemperature,-0.88
SWEATindex,58.00
Kindex,8.50
Crosstotalsindex,10.30
Verticaltotalsindex,27.30
Totalstotalsindex,37.60
ConvectiveAvailablePotentialEnergy,29.93
CAPEusingvirtualtemperature,49.03
ConvectiveInhibition,-0.65
CINSusingvirtualtemperature,-0.30
EquilibrumLevel,312.05
EquilibrumLevelusingvirtualtemperature,310.84
LevelofFreeConvection,891.99
LFCTusingvirtualtemperature,895.45
BulkRichardsonNumber,8.42
BulkRichardsonNumberusingCAPV,13.79
Temp[K]oftheLiftedCondensationLevel,288.10
Pres[hPa]oftheLiftedCondensationLevel,901.12
Meanmixedlayerpotentialtemperature,296.81
Meanmixedlayermixingratio,12.01
1000hPato500hPathickness,5688.00
Precipitablewater[mm]forentiresounding,34.07
