Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110130/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.43
Liftedindex,4.44
LIFTcomputedusingvirtualtemperature,3.81
SWEATindex,190.00
Kindex,-4.30
Crosstotalsindex,15.30
Verticaltotalsindex,17.70
Totalstotalsindex,33.00
ConvectiveAvailablePotentialEnergy,14.36
CAPEusingvirtualtemperature,25.18
ConvectiveInhibition,-7.45
CINSusingvirtualtemperature,-2.62
EquilibrumLevel,778.28
EquilibrumLevelusingvirtualtemperature,777.72
LevelofFreeConvection,873.51
LFCTusingvirtualtemperature,890.70
BulkRichardsonNumber,7.29
BulkRichardsonNumberusingCAPV,12.77
Temp[K]oftheLiftedCondensationLevel,289.76
Pres[hPa]oftheLiftedCondensationLevel,914.31
Meanmixedlayerpotentialtemperature,297.29
Meanmixedlayermixingratio,13.20
1000hPato500hPathickness,5746.00
Precipitablewater[mm]forentiresounding,32.07
