Stationidentifier,YBBN
Stationnumber,94578
Observationtime,111212/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.20
Liftedindex,-2.81
LIFTcomputedusingvirtualtemperature,-3.11
SWEATindex,224.01
Kindex,34.80
Crosstotalsindex,21.50
Verticaltotalsindex,24.90
Totalstotalsindex,46.40
ConvectiveAvailablePotentialEnergy,573.89
CAPEusingvirtualtemperature,673.69
ConvectiveInhibition,-19.45
CINSusingvirtualtemperature,-10.73
EquilibrumLevel,278.11
EquilibrumLevelusingvirtualtemperature,277.66
LevelofFreeConvection,840.72
LFCTusingvirtualtemperature,858.15
BulkRichardsonNumber,16.31
BulkRichardsonNumberusingCAPV,19.14
Temp[K]oftheLiftedCondensationLevel,290.44
Pres[hPa]oftheLiftedCondensationLevel,899.38
Meanmixedlayerpotentialtemperature,299.40
Meanmixedlayermixingratio,14.03
1000hPato500hPathickness,5719.00
Precipitablewater[mm]forentiresounding,43.53
