Stationidentifier,YBBN
Stationnumber,94578
Observationtime,151105/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.74
Liftedindex,2.55
LIFTcomputedusingvirtualtemperature,2.02
SWEATindex,99.79
Kindex,16.70
Crosstotalsindex,12.30
Verticaltotalsindex,25.30
Totalstotalsindex,37.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,288.41
Pres[hPa]oftheLiftedCondensationLevel,907.56
Meanmixedlayerpotentialtemperature,296.53
Meanmixedlayermixingratio,12.18
1000hPato500hPathickness,5720.00
Precipitablewater[mm]forentiresounding,34.64
