Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120414/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.75
Liftedindex,5.54
LIFTcomputedusingvirtualtemperature,5.31
SWEATindex,130.40
Kindex,0.50
Crosstotalsindex,14.70
Verticaltotalsindex,17.30
Totalstotalsindex,32.00
ConvectiveAvailablePotentialEnergy,35.91
CAPEusingvirtualtemperature,49.41
ConvectiveInhibition,-3.75
CINSusingvirtualtemperature,-2.57
EquilibrumLevel,769.39
EquilibrumLevelusingvirtualtemperature,754.38
LevelofFreeConvection,925.42
LFCTusingvirtualtemperature,927.92
BulkRichardsonNumber,16.15
BulkRichardsonNumberusingCAPV,22.22
Temp[K]oftheLiftedCondensationLevel,288.10
Pres[hPa]oftheLiftedCondensationLevel,937.59
Meanmixedlayerpotentialtemperature,293.46
Meanmixedlayermixingratio,11.53
1000hPato500hPathickness,5678.00
Precipitablewater[mm]forentiresounding,29.93
