Stationidentifier,YBBN
Stationnumber,94578
Observationtime,161124/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.40
Liftedindex,0.45
LIFTcomputedusingvirtualtemperature,-0.16
SWEATindex,178.38
Kindex,11.90
Crosstotalsindex,3.70
Verticaltotalsindex,28.70
Totalstotalsindex,32.40
ConvectiveAvailablePotentialEnergy,50.88
CAPEusingvirtualtemperature,132.13
ConvectiveInhibition,-264.26
CINSusingvirtualtemperature,-183.03
EquilibrumLevel,247.87
EquilibrumLevelusingvirtualtemperature,247.44
LevelofFreeConvection,699.36
LFCTusingvirtualtemperature,737.24
BulkRichardsonNumber,2.99
BulkRichardsonNumberusingCAPV,7.77
Temp[K]oftheLiftedCondensationLevel,286.11
Pres[hPa]oftheLiftedCondensationLevel,833.99
Meanmixedlayerpotentialtemperature,301.36
Meanmixedlayermixingratio,11.40
1000hPato500hPathickness,5727.00
Precipitablewater[mm]forentiresounding,21.09
