Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120201/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.86
Liftedindex,2.62
LIFTcomputedusingvirtualtemperature,2.23
SWEATindex,172.20
Kindex,20.30
Crosstotalsindex,15.70
Verticaltotalsindex,19.70
Totalstotalsindex,35.40
ConvectiveAvailablePotentialEnergy,6.49
CAPEusingvirtualtemperature,13.97
ConvectiveInhibition,-32.54
CINSusingvirtualtemperature,-6.97
EquilibrumLevel,794.71
EquilibrumLevelusingvirtualtemperature,789.40
LevelofFreeConvection,836.62
LFCTusingvirtualtemperature,857.59
BulkRichardsonNumber,377.80
BulkRichardsonNumberusingCAPV,812.85
Temp[K]oftheLiftedCondensationLevel,290.99
Pres[hPa]oftheLiftedCondensationLevel,913.38
Meanmixedlayerpotentialtemperature,298.64
Meanmixedlayermixingratio,14.30
1000hPato500hPathickness,5780.00
Precipitablewater[mm]forentiresounding,36.07
