Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110507/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.11
Liftedindex,7.71
LIFTcomputedusingvirtualtemperature,7.61
SWEATindex,53.98
Kindex,-10.50
Crosstotalsindex,15.50
Verticaltotalsindex,23.50
Totalstotalsindex,39.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,277.39
Pres[hPa]oftheLiftedCondensationLevel,847.82
Meanmixedlayerpotentialtemperature,290.81
Meanmixedlayermixingratio,6.24
1000hPato500hPathickness,5584.00
Precipitablewater[mm]forentiresounding,13.70
