Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150309/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.28
Liftedindex,-3.16
LIFTcomputedusingvirtualtemperature,-3.48
SWEATindex,96.19
Kindex,22.30
Crosstotalsindex,12.70
Verticaltotalsindex,25.70
Totalstotalsindex,38.40
ConvectiveAvailablePotentialEnergy,648.15
CAPEusingvirtualtemperature,796.40
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
EquilibrumLevel,271.83
EquilibrumLevelusingvirtualtemperature,271.27
LevelofFreeConvection,925.79
LFCTusingvirtualtemperature,927.38
BulkRichardsonNumber,1589.92
BulkRichardsonNumberusingCAPV,1953.58
Temp[K]oftheLiftedCondensationLevel,292.67
Pres[hPa]oftheLiftedCondensationLevel,927.38
Meanmixedlayerpotentialtemperature,299.05
Meanmixedlayermixingratio,15.68
1000hPato500hPathickness,5730.00
Precipitablewater[mm]forentiresounding,42.33
