Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150728/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.51
Liftedindex,12.63
LIFTcomputedusingvirtualtemperature,12.52
SWEATindex,67.01
Kindex,-15.40
Crosstotalsindex,17.40
Verticaltotalsindex,20.10
Totalstotalsindex,37.50
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,275.27
Pres[hPa]oftheLiftedCondensationLevel,875.08
Meanmixedlayerpotentialtemperature,285.98
Meanmixedlayermixingratio,5.14
1000hPato500hPathickness,5501.00
Precipitablewater[mm]forentiresounding,12.22
