Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160717/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.80
Liftedindex,5.89
LIFTcomputedusingvirtualtemperature,5.79
SWEATindex,137.60
Kindex,24.90
Crosstotalsindex,17.80
Verticaltotalsindex,19.30
Totalstotalsindex,37.10
ConvectiveAvailablePotentialEnergy,3.38
CAPEusingvirtualtemperature,9.37
ConvectiveInhibition,-27.17
CINSusingvirtualtemperature,-19.67
EquilibrumLevel,827.59
EquilibrumLevelusingvirtualtemperature,806.24
LevelofFreeConvection,866.12
LFCTusingvirtualtemperature,884.95
BulkRichardsonNumber,0.57
BulkRichardsonNumberusingCAPV,1.59
Temp[K]oftheLiftedCondensationLevel,285.35
Pres[hPa]oftheLiftedCondensationLevel,935.09
Meanmixedlayerpotentialtemperature,290.89
Meanmixedlayermixingratio,9.68
1000hPato500hPathickness,5629.00
Precipitablewater[mm]forentiresounding,33.91
