Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160420/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.28
Liftedindex,3.03
LIFTcomputedusingvirtualtemperature,2.62
SWEATindex,38.98
Kindex,14.30
Crosstotalsindex,11.30
Verticaltotalsindex,23.30
Totalstotalsindex,34.60
ConvectiveAvailablePotentialEnergy,24.58
CAPEusingvirtualtemperature,56.54
ConvectiveInhibition,-87.68
CINSusingvirtualtemperature,-49.51
EquilibrumLevel,659.88
EquilibrumLevelusingvirtualtemperature,652.14
LevelofFreeConvection,733.72
LFCTusingvirtualtemperature,807.20
BulkRichardsonNumber,8.46
BulkRichardsonNumberusingCAPV,19.46
Temp[K]oftheLiftedCondensationLevel,286.74
Pres[hPa]oftheLiftedCondensationLevel,910.18
Meanmixedlayerpotentialtemperature,294.56
Meanmixedlayermixingratio,10.87
1000hPato500hPathickness,5653.00
Precipitablewater[mm]forentiresounding,23.30
