Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100305/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.31
Liftedindex,2.95
LIFTcomputedusingvirtualtemperature,2.32
SWEATindex,231.20
Kindex,21.40
Crosstotalsindex,18.00
Verticaltotalsindex,18.30
Totalstotalsindex,36.30
ConvectiveAvailablePotentialEnergy,19.69
CAPEusingvirtualtemperature,28.97
ConvectiveInhibition,-5.48
CINSusingvirtualtemperature,-1.00
EquilibrumLevel,802.29
EquilibrumLevelusingvirtualtemperature,798.62
LevelofFreeConvection,899.33
LFCTusingvirtualtemperature,919.43
BulkRichardsonNumber,0.47
BulkRichardsonNumberusingCAPV,0.70
Temp[K]oftheLiftedCondensationLevel,291.46
Pres[hPa]oftheLiftedCondensationLevel,927.00
Meanmixedlayerpotentialtemperature,297.86
Meanmixedlayermixingratio,14.51
1000hPato500hPathickness,5767.00
Precipitablewater[mm]forentiresounding,44.92
