Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150813/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,12.41
Liftedindex,12.81
LIFTcomputedusingvirtualtemperature,12.72
SWEATindex,242.70
Kindex,-27.90
Crosstotalsindex,0.70
Verticaltotalsindex,25.70
Totalstotalsindex,26.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,269.10
Pres[hPa]oftheLiftedCondensationLevel,802.34
Meanmixedlayerpotentialtemperature,286.59
Meanmixedlayermixingratio,3.56
1000hPato500hPathickness,5479.00
Precipitablewater[mm]forentiresounding,5.88
