Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160610/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,14.34
Liftedindex,16.21
LIFTcomputedusingvirtualtemperature,16.29
SWEATindex,132.01
Kindex,13.90
Crosstotalsindex,0.10
Verticaltotalsindex,23.10
Totalstotalsindex,23.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,277.55
Pres[hPa]oftheLiftedCondensationLevel,841.98
Meanmixedlayerpotentialtemperature,291.54
Meanmixedlayermixingratio,6.27
1000hPato500hPathickness,5694.00
Precipitablewater[mm]forentiresounding,24.08
