Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120903/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,12.06
Liftedindex,7.40
LIFTcomputedusingvirtualtemperature,7.26
SWEATindex,45.01
Kindex,-32.70
Crosstotalsindex,8.30
Verticaltotalsindex,23.30
Totalstotalsindex,31.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,278.25
Pres[hPa]oftheLiftedCondensationLevel,882.74
Meanmixedlayerpotentialtemperature,288.35
Meanmixedlayermixingratio,6.28
1000hPato500hPathickness,5530.00
Precipitablewater[mm]forentiresounding,10.45
