Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120220/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.50
Liftedindex,1.29
LIFTcomputedusingvirtualtemperature,1.00
SWEATindex,145.39
Kindex,15.30
Crosstotalsindex,16.10
Verticaltotalsindex,26.10
Totalstotalsindex,42.20
ConvectiveAvailablePotentialEnergy,0.78
CAPEusingvirtualtemperature,11.12
ConvectiveInhibition,-241.63
CINSusingvirtualtemperature,-168.59
EquilibrumLevel,635.10
EquilibrumLevelusingvirtualtemperature,624.01
LevelofFreeConvection,641.99
LFCTusingvirtualtemperature,679.22
BulkRichardsonNumber,0.03
BulkRichardsonNumberusingCAPV,0.38
Temp[K]oftheLiftedCondensationLevel,288.19
Pres[hPa]oftheLiftedCondensationLevel,883.89
Meanmixedlayerpotentialtemperature,298.55
Meanmixedlayermixingratio,12.35
1000hPato500hPathickness,5728.00
Precipitablewater[mm]forentiresounding,33.58
