Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100514/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.21
Liftedindex,10.76
LIFTcomputedusingvirtualtemperature,10.67
SWEATindex,63.00
Kindex,0.10
Crosstotalsindex,7.50
Verticaltotalsindex,27.50
Totalstotalsindex,35.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,268.99
Pres[hPa]oftheLiftedCondensationLevel,760.80
Meanmixedlayerpotentialtemperature,290.86
Meanmixedlayermixingratio,3.78
1000hPato500hPathickness,5562.00
Precipitablewater[mm]forentiresounding,8.10
