Stationidentifier,YBBN
Stationnumber,94578
Observationtime,101011/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.02
Liftedindex,0.47
LIFTcomputedusingvirtualtemperature,0.37
SWEATindex,211.60
Kindex,31.00
Crosstotalsindex,23.50
Verticaltotalsindex,23.90
Totalstotalsindex,47.40
ConvectiveAvailablePotentialEnergy,68.37
CAPEusingvirtualtemperature,84.41
ConvectiveInhibition,-0.50
CINSusingvirtualtemperature,-0.31
EquilibrumLevel,536.13
EquilibrumLevelusingvirtualtemperature,535.45
LevelofFreeConvection,956.15
LFCTusingvirtualtemperature,957.72
BulkRichardsonNumber,2.32
BulkRichardsonNumberusingCAPV,2.86
Temp[K]oftheLiftedCondensationLevel,288.54
Pres[hPa]oftheLiftedCondensationLevel,964.62
Meanmixedlayerpotentialtemperature,291.54
Meanmixedlayermixingratio,11.54
1000hPato500hPathickness,5607.00
Precipitablewater[mm]forentiresounding,39.78
