Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150210/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.12
Liftedindex,0.40
LIFTcomputedusingvirtualtemperature,-0.10
SWEATindex,177.99
Kindex,4.30
Crosstotalsindex,19.10
Verticaltotalsindex,22.30
Totalstotalsindex,41.40
ConvectiveAvailablePotentialEnergy,14.38
CAPEusingvirtualtemperature,40.33
ConvectiveInhibition,-1.00
CINSusingvirtualtemperature,0.00
EquilibrumLevel,572.49
EquilibrumLevelusingvirtualtemperature,496.08
LevelofFreeConvection,886.57
LFCTusingvirtualtemperature,901.20
BulkRichardsonNumber,5.78
BulkRichardsonNumberusingCAPV,16.19
Temp[K]oftheLiftedCondensationLevel,288.14
Pres[hPa]oftheLiftedCondensationLevel,901.82
Meanmixedlayerpotentialtemperature,296.78
Meanmixedlayermixingratio,12.03
1000hPato500hPathickness,5684.00
Precipitablewater[mm]forentiresounding,30.46
