Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100701/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.46
Liftedindex,16.89
LIFTcomputedusingvirtualtemperature,17.28
SWEATindex,196.21
Kindex,11.50
Crosstotalsindex,18.70
Verticaltotalsindex,19.90
Totalstotalsindex,38.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,275.14
Pres[hPa]oftheLiftedCondensationLevel,866.06
Meanmixedlayerpotentialtemperature,286.70
Meanmixedlayermixingratio,5.18
1000hPato500hPathickness,5611.00
Precipitablewater[mm]forentiresounding,26.23
