Stationidentifier,YBBN
Stationnumber,94578
Observationtime,161221/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.70
Liftedindex,-1.68
LIFTcomputedusingvirtualtemperature,-2.31
SWEATindex,137.39
Kindex,19.10
Crosstotalsindex,17.90
Verticaltotalsindex,27.90
Totalstotalsindex,45.80
ConvectiveAvailablePotentialEnergy,355.56
CAPEusingvirtualtemperature,478.75
ConvectiveInhibition,-233.40
CINSusingvirtualtemperature,-167.93
EquilibrumLevel,284.05
EquilibrumLevelusingvirtualtemperature,278.86
LevelofFreeConvection,677.72
LFCTusingvirtualtemperature,709.67
BulkRichardsonNumber,14.06
BulkRichardsonNumberusingCAPV,18.94
Temp[K]oftheLiftedCondensationLevel,288.90
Pres[hPa]oftheLiftedCondensationLevel,882.96
Meanmixedlayerpotentialtemperature,299.38
Meanmixedlayermixingratio,12.93
1000hPato500hPathickness,5724.00
Precipitablewater[mm]forentiresounding,30.09
