Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160308/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.70
Liftedindex,-1.92
LIFTcomputedusingvirtualtemperature,-2.56
SWEATindex,183.78
Kindex,21.80
Crosstotalsindex,20.80
Verticaltotalsindex,21.90
Totalstotalsindex,42.70
ConvectiveAvailablePotentialEnergy,799.62
CAPEusingvirtualtemperature,986.68
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
EquilibrumLevel,216.44
EquilibrumLevelusingvirtualtemperature,216.26
LevelofFreeConvection,963.24
LFCTusingvirtualtemperature,965.90
BulkRichardsonNumber,64.35
BulkRichardsonNumberusingCAPV,79.40
Temp[K]oftheLiftedCondensationLevel,293.60
Pres[hPa]oftheLiftedCondensationLevel,968.54
Meanmixedlayerpotentialtemperature,296.30
Meanmixedlayermixingratio,15.90
1000hPato500hPathickness,5716.00
Precipitablewater[mm]forentiresounding,40.69
