Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150121/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.65
Liftedindex,0.00
LIFTcomputedusingvirtualtemperature,-0.33
SWEATindex,152.99
Kindex,20.50
Crosstotalsindex,17.50
Verticaltotalsindex,22.50
Totalstotalsindex,40.00
ConvectiveAvailablePotentialEnergy,181.54
CAPEusingvirtualtemperature,286.82
ConvectiveInhibition,-14.49
CINSusingvirtualtemperature,-2.17
EquilibrumLevel,398.44
EquilibrumLevelusingvirtualtemperature,397.16
LevelofFreeConvection,849.87
LFCTusingvirtualtemperature,868.80
BulkRichardsonNumber,337.28
BulkRichardsonNumberusingCAPV,532.86
Temp[K]oftheLiftedCondensationLevel,288.85
Pres[hPa]oftheLiftedCondensationLevel,888.83
Meanmixedlayerpotentialtemperature,298.76
Meanmixedlayermixingratio,12.80
1000hPato500hPathickness,5685.00
Precipitablewater[mm]forentiresounding,35.88
