Stationidentifier,YBBN
Stationnumber,94578
Observationtime,101209/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.48
Liftedindex,1.65
LIFTcomputedusingvirtualtemperature,0.99
SWEATindex,135.21
Kindex,0.70
Crosstotalsindex,15.10
Verticaltotalsindex,23.10
Totalstotalsindex,38.20
ConvectiveAvailablePotentialEnergy,11.34
CAPEusingvirtualtemperature,18.22
ConvectiveInhibition,-0.13
CINSusingvirtualtemperature,0.00
EquilibrumLevel,863.00
EquilibrumLevelusingvirtualtemperature,860.30
LevelofFreeConvection,930.28
LFCTusingvirtualtemperature,932.84
BulkRichardsonNumber,6.61
BulkRichardsonNumberusingCAPV,10.63
Temp[K]oftheLiftedCondensationLevel,290.89
Pres[hPa]oftheLiftedCondensationLevel,932.84
Meanmixedlayerpotentialtemperature,296.73
Meanmixedlayermixingratio,13.89
1000hPato500hPathickness,5742.00
Precipitablewater[mm]forentiresounding,27.93
