Stationidentifier,YBBN
Stationnumber,94578
Observationtime,131114/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.51
Liftedindex,-2.92
LIFTcomputedusingvirtualtemperature,-3.22
SWEATindex,151.79
Kindex,32.90
Crosstotalsindex,21.30
Verticaltotalsindex,27.30
Totalstotalsindex,48.60
ConvectiveAvailablePotentialEnergy,659.34
CAPEusingvirtualtemperature,746.94
ConvectiveInhibition,-68.76
CINSusingvirtualtemperature,-46.39
EquilibrumLevel,268.53
EquilibrumLevelusingvirtualtemperature,268.06
LevelofFreeConvection,790.84
LFCTusingvirtualtemperature,806.45
BulkRichardsonNumber,263.82
BulkRichardsonNumberusingCAPV,298.88
Temp[K]oftheLiftedCondensationLevel,289.40
Pres[hPa]oftheLiftedCondensationLevel,924.01
Meanmixedlayerpotentialtemperature,296.02
Meanmixedlayermixingratio,12.75
1000hPato500hPathickness,5646.00
Precipitablewater[mm]forentiresounding,36.35
