Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120519/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,11.95
Liftedindex,7.47
LIFTcomputedusingvirtualtemperature,7.27
SWEATindex,38.00
Kindex,-7.10
Crosstotalsindex,8.70
Verticaltotalsindex,22.70
Totalstotalsindex,31.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,280.05
Pres[hPa]oftheLiftedCondensationLevel,883.17
Meanmixedlayerpotentialtemperature,290.18
Meanmixedlayermixingratio,7.16
1000hPato500hPathickness,5550.00
Precipitablewater[mm]forentiresounding,13.07
