Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100420/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.30
Liftedindex,-1.58
LIFTcomputedusingvirtualtemperature,-2.00
SWEATindex,110.00
Kindex,-4.50
Crosstotalsindex,19.50
Verticaltotalsindex,25.50
Totalstotalsindex,45.00
ConvectiveAvailablePotentialEnergy,86.24
CAPEusingvirtualtemperature,184.29
ConvectiveInhibition,-25.25
CINSusingvirtualtemperature,-14.79
EquilibrumLevel,351.80
EquilibrumLevelusingvirtualtemperature,350.62
LevelofFreeConvection,838.00
LFCTusingvirtualtemperature,896.67
BulkRichardsonNumber,16.11
BulkRichardsonNumberusingCAPV,34.42
Temp[K]oftheLiftedCondensationLevel,288.61
Pres[hPa]oftheLiftedCondensationLevel,933.75
Meanmixedlayerpotentialtemperature,294.34
Meanmixedlayermixingratio,12.00
1000hPato500hPathickness,5639.00
Precipitablewater[mm]forentiresounding,25.69
