Stationidentifier,YBBN
Stationnumber,94578
Observationtime,161207/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.37
Liftedindex,0.77
LIFTcomputedusingvirtualtemperature,0.73
SWEATindex,173.98
Kindex,34.30
Crosstotalsindex,18.30
Verticaltotalsindex,28.30
Totalstotalsindex,46.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,291.00
Pres[hPa]oftheLiftedCondensationLevel,934.41
Meanmixedlayerpotentialtemperature,296.71
Meanmixedlayermixingratio,14.01
1000hPato500hPathickness,5774.00
Precipitablewater[mm]forentiresounding,51.46
