Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120502/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.57
Liftedindex,3.29
LIFTcomputedusingvirtualtemperature,3.06
SWEATindex,103.98
Kindex,4.70
Crosstotalsindex,15.70
Verticaltotalsindex,20.70
Totalstotalsindex,36.40
ConvectiveAvailablePotentialEnergy,50.40
CAPEusingvirtualtemperature,75.89
ConvectiveInhibition,-10.88
CINSusingvirtualtemperature,-8.01
EquilibrumLevel,742.88
EquilibrumLevelusingvirtualtemperature,699.62
LevelofFreeConvection,908.05
LFCTusingvirtualtemperature,913.68
BulkRichardsonNumber,2.70
BulkRichardsonNumberusingCAPV,4.07
Temp[K]oftheLiftedCondensationLevel,287.15
Pres[hPa]oftheLiftedCondensationLevel,943.22
Meanmixedlayerpotentialtemperature,292.00
Meanmixedlayermixingratio,10.78
1000hPato500hPathickness,5631.00
Precipitablewater[mm]forentiresounding,25.17
