Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130408/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.86
Liftedindex,0.57
LIFTcomputedusingvirtualtemperature,0.20
SWEATindex,130.02
Kindex,28.60
Crosstotalsindex,20.20
Verticaltotalsindex,23.90
Totalstotalsindex,44.10
ConvectiveAvailablePotentialEnergy,45.21
CAPEusingvirtualtemperature,102.06
ConvectiveInhibition,-23.38
CINSusingvirtualtemperature,-18.37
EquilibrumLevel,524.42
EquilibrumLevelusingvirtualtemperature,508.17
LevelofFreeConvection,874.05
LFCTusingvirtualtemperature,885.30
BulkRichardsonNumber,18.95
BulkRichardsonNumberusingCAPV,42.78
Temp[K]oftheLiftedCondensationLevel,286.98
Pres[hPa]oftheLiftedCondensationLevel,929.01
Meanmixedlayerpotentialtemperature,293.10
Meanmixedlayermixingratio,10.82
1000hPato500hPathickness,5607.00
Precipitablewater[mm]forentiresounding,29.81
