Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160105/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.86
Liftedindex,1.23
LIFTcomputedusingvirtualtemperature,1.16
SWEATindex,178.61
Kindex,33.70
Crosstotalsindex,18.50
Verticaltotalsindex,23.50
Totalstotalsindex,42.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,291.88
Pres[hPa]oftheLiftedCondensationLevel,970.04
Meanmixedlayerpotentialtemperature,294.44
Meanmixedlayermixingratio,14.23
1000hPato500hPathickness,5721.00
Precipitablewater[mm]forentiresounding,51.71
