Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140520/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.62
Liftedindex,7.22
LIFTcomputedusingvirtualtemperature,7.24
SWEATindex,122.40
Kindex,-14.90
Crosstotalsindex,16.30
Verticaltotalsindex,18.90
Totalstotalsindex,35.20
ConvectiveAvailablePotentialEnergy,0.06
CAPEusingvirtualtemperature,0.86
ConvectiveInhibition,-48.03
CINSusingvirtualtemperature,-41.80
EquilibrumLevel,825.43
EquilibrumLevelusingvirtualtemperature,818.99
LevelofFreeConvection,829.98
LFCTusingvirtualtemperature,836.97
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.07
Temp[K]oftheLiftedCondensationLevel,284.30
Pres[hPa]oftheLiftedCondensationLevel,910.81
Meanmixedlayerpotentialtemperature,292.01
Meanmixedlayermixingratio,9.23
1000hPato500hPathickness,5633.00
Precipitablewater[mm]forentiresounding,23.10
