Stationidentifier,YBBN
Stationnumber,94578
Observationtime,161122/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.39
Liftedindex,0.99
LIFTcomputedusingvirtualtemperature,0.81
SWEATindex,35.00
Kindex,-15.30
Crosstotalsindex,11.70
Verticaltotalsindex,23.70
Totalstotalsindex,35.40
ConvectiveAvailablePotentialEnergy,0.23
CAPEusingvirtualtemperature,9.71
ConvectiveInhibition,-2.37
CINSusingvirtualtemperature,-0.24
EquilibrumLevel,888.69
EquilibrumLevelusingvirtualtemperature,818.86
LevelofFreeConvection,889.78
LFCTusingvirtualtemperature,895.82
BulkRichardsonNumber,0.18
BulkRichardsonNumberusingCAPV,7.41
Temp[K]oftheLiftedCondensationLevel,286.03
Pres[hPa]oftheLiftedCondensationLevel,899.07
Meanmixedlayerpotentialtemperature,294.87
Meanmixedlayermixingratio,10.50
1000hPato500hPathickness,5635.00
Precipitablewater[mm]forentiresounding,22.33
