Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160706/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,13.61
Liftedindex,15.04
LIFTcomputedusingvirtualtemperature,14.96
SWEATindex,141.01
Kindex,-40.50
Crosstotalsindex,0.30
Verticaltotalsindex,24.30
Totalstotalsindex,24.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,273.24
Pres[hPa]oftheLiftedCondensationLevel,871.30
Meanmixedlayerpotentialtemperature,284.22
Meanmixedlayermixingratio,4.45
1000hPato500hPathickness,5564.00
Precipitablewater[mm]forentiresounding,7.30
