Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120726/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.15
Liftedindex,5.13
LIFTcomputedusingvirtualtemperature,4.97
SWEATindex,46.21
Kindex,-12.50
Crosstotalsindex,16.50
Verticaltotalsindex,23.50
Totalstotalsindex,40.00
ConvectiveAvailablePotentialEnergy,14.96
CAPEusingvirtualtemperature,20.66
ConvectiveInhibition,-70.79
CINSusingvirtualtemperature,-60.45
EquilibrumLevel,734.80
EquilibrumLevelusingvirtualtemperature,734.27
LevelofFreeConvection,813.33
LFCTusingvirtualtemperature,822.15
BulkRichardsonNumber,0.44
BulkRichardsonNumberusingCAPV,0.61
Temp[K]oftheLiftedCondensationLevel,281.28
Pres[hPa]oftheLiftedCondensationLevel,916.81
Meanmixedlayerpotentialtemperature,288.36
Meanmixedlayermixingratio,7.47
1000hPato500hPathickness,5522.00
Precipitablewater[mm]forentiresounding,17.13
