Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160911/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,15.08
Liftedindex,7.93
LIFTcomputedusingvirtualtemperature,7.74
SWEATindex,43.01
Kindex,-37.70
Crosstotalsindex,-6.70
Verticaltotalsindex,24.30
Totalstotalsindex,17.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,279.61
Pres[hPa]oftheLiftedCondensationLevel,877.70
Meanmixedlayerpotentialtemperature,290.23
Meanmixedlayermixingratio,6.95
1000hPato500hPathickness,5607.00
Precipitablewater[mm]forentiresounding,12.66
