Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120121/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.52
Liftedindex,-0.05
LIFTcomputedusingvirtualtemperature,-0.44
SWEATindex,161.61
Kindex,25.50
Crosstotalsindex,21.30
Verticaltotalsindex,23.70
Totalstotalsindex,45.00
ConvectiveAvailablePotentialEnergy,12.25
CAPEusingvirtualtemperature,27.35
ConvectiveInhibition,-0.78
CINSusingvirtualtemperature,-0.54
EquilibrumLevel,499.65
EquilibrumLevelusingvirtualtemperature,493.87
LevelofFreeConvection,874.59
LFCTusingvirtualtemperature,878.16
BulkRichardsonNumber,9.08
BulkRichardsonNumberusingCAPV,20.27
Temp[K]oftheLiftedCondensationLevel,287.25
Pres[hPa]oftheLiftedCondensationLevel,880.51
Meanmixedlayerpotentialtemperature,297.90
Meanmixedlayermixingratio,11.63
1000hPato500hPathickness,5690.00
Precipitablewater[mm]forentiresounding,33.98
