Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140803/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.21
Liftedindex,9.71
LIFTcomputedusingvirtualtemperature,9.61
SWEATindex,82.79
Kindex,-12.20
Crosstotalsindex,18.20
Verticaltotalsindex,21.90
Totalstotalsindex,40.10
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,277.95
Pres[hPa]oftheLiftedCondensationLevel,906.46
Meanmixedlayerpotentialtemperature,285.87
Meanmixedlayermixingratio,6.02
1000hPato500hPathickness,5524.00
Precipitablewater[mm]forentiresounding,15.81
