Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140201/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.83
Liftedindex,6.91
LIFTcomputedusingvirtualtemperature,6.53
SWEATindex,126.20
Kindex,-18.70
Crosstotalsindex,14.70
Verticaltotalsindex,17.70
Totalstotalsindex,32.40
ConvectiveAvailablePotentialEnergy,0.67
CAPEusingvirtualtemperature,2.45
ConvectiveInhibition,-20.05
CINSusingvirtualtemperature,-13.27
EquilibrumLevel,819.63
EquilibrumLevelusingvirtualtemperature,817.33
LevelofFreeConvection,835.11
LFCTusingvirtualtemperature,841.36
BulkRichardsonNumber,4.85
BulkRichardsonNumberusingCAPV,17.73
Temp[K]oftheLiftedCondensationLevel,285.29
Pres[hPa]oftheLiftedCondensationLevel,873.44
Meanmixedlayerpotentialtemperature,296.56
Meanmixedlayermixingratio,10.31
1000hPato500hPathickness,5733.00
Precipitablewater[mm]forentiresounding,21.96
