Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100928/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-0.36
Liftedindex,-0.56
LIFTcomputedusingvirtualtemperature,-1.06
SWEATindex,210.39
Kindex,35.10
Crosstotalsindex,22.80
Verticaltotalsindex,25.10
Totalstotalsindex,47.90
ConvectiveAvailablePotentialEnergy,153.75
CAPEusingvirtualtemperature,216.86
ConvectiveInhibition,-57.71
CINSusingvirtualtemperature,-52.29
EquilibrumLevel,410.81
EquilibrumLevelusingvirtualtemperature,409.40
LevelofFreeConvection,793.10
LFCTusingvirtualtemperature,804.70
BulkRichardsonNumber,7.05
BulkRichardsonNumberusingCAPV,9.95
Temp[K]oftheLiftedCondensationLevel,288.60
Pres[hPa]oftheLiftedCondensationLevel,913.21
Meanmixedlayerpotentialtemperature,296.19
Meanmixedlayermixingratio,12.24
1000hPato500hPathickness,5664.00
Precipitablewater[mm]forentiresounding,39.61
