Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120327/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.86
Liftedindex,6.38
LIFTcomputedusingvirtualtemperature,5.98
SWEATindex,167.61
Kindex,18.70
Crosstotalsindex,15.30
Verticaltotalsindex,17.90
Totalstotalsindex,33.20
ConvectiveAvailablePotentialEnergy,45.99
CAPEusingvirtualtemperature,75.41
ConvectiveInhibition,-6.27
CINSusingvirtualtemperature,-3.78
EquilibrumLevel,685.06
EquilibrumLevelusingvirtualtemperature,678.78
LevelofFreeConvection,858.99
LFCTusingvirtualtemperature,876.48
BulkRichardsonNumber,12.66
BulkRichardsonNumberusingCAPV,20.76
Temp[K]oftheLiftedCondensationLevel,286.52
Pres[hPa]oftheLiftedCondensationLevel,912.93
Meanmixedlayerpotentialtemperature,294.09
Meanmixedlayermixingratio,10.68
1000hPato500hPathickness,5645.00
Precipitablewater[mm]forentiresounding,27.47
