Stationidentifier,YBBN
Stationnumber,94578
Observationtime,111225/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.62
Liftedindex,2.38
LIFTcomputedusingvirtualtemperature,2.01
SWEATindex,164.41
Kindex,12.50
Crosstotalsindex,17.30
Verticaltotalsindex,22.30
Totalstotalsindex,39.60
ConvectiveAvailablePotentialEnergy,5.25
CAPEusingvirtualtemperature,14.19
ConvectiveInhibition,-12.60
CINSusingvirtualtemperature,-5.19
EquilibrumLevel,817.50
EquilibrumLevelusingvirtualtemperature,784.47
LevelofFreeConvection,823.31
LFCTusingvirtualtemperature,836.87
BulkRichardsonNumber,0.86
BulkRichardsonNumberusingCAPV,2.31
Temp[K]oftheLiftedCondensationLevel,285.13
Pres[hPa]oftheLiftedCondensationLevel,862.47
Meanmixedlayerpotentialtemperature,297.46
Meanmixedlayermixingratio,10.31
1000hPato500hPathickness,5676.00
Precipitablewater[mm]forentiresounding,24.14
