Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160130/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-2.52
Liftedindex,-3.87
LIFTcomputedusingvirtualtemperature,-4.19
SWEATindex,294.78
Kindex,37.60
Crosstotalsindex,22.20
Verticaltotalsindex,27.10
Totalstotalsindex,49.30
ConvectiveAvailablePotentialEnergy,1006.03
CAPEusingvirtualtemperature,1098.39
ConvectiveInhibition,-138.34
CINSusingvirtualtemperature,-105.49
EquilibrumLevel,202.89
EquilibrumLevelusingvirtualtemperature,202.58
LevelofFreeConvection,749.71
LFCTusingvirtualtemperature,762.45
BulkRichardsonNumber,23.83
BulkRichardsonNumberusingCAPV,26.01
Temp[K]oftheLiftedCondensationLevel,293.72
Pres[hPa]oftheLiftedCondensationLevel,929.86
Meanmixedlayerpotentialtemperature,299.90
Meanmixedlayermixingratio,16.71
1000hPato500hPathickness,5783.00
Precipitablewater[mm]forentiresounding,55.01
