Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150201/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.86
Liftedindex,0.26
LIFTcomputedusingvirtualtemperature,-0.43
SWEATindex,151.41
Kindex,3.50
Crosstotalsindex,15.30
Verticaltotalsindex,24.30
Totalstotalsindex,39.60
ConvectiveAvailablePotentialEnergy,117.80
CAPEusingvirtualtemperature,264.39
ConvectiveInhibition,-102.52
CINSusingvirtualtemperature,-62.19
EquilibrumLevel,509.75
EquilibrumLevelusingvirtualtemperature,496.03
LevelofFreeConvection,771.58
LFCTusingvirtualtemperature,803.43
BulkRichardsonNumber,7.45
BulkRichardsonNumberusingCAPV,16.71
Temp[K]oftheLiftedCondensationLevel,290.11
Pres[hPa]oftheLiftedCondensationLevel,901.67
Meanmixedlayerpotentialtemperature,298.83
Meanmixedlayermixingratio,13.68
1000hPato500hPathickness,5714.00
Precipitablewater[mm]forentiresounding,25.35
