Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120731/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.79
Liftedindex,6.89
LIFTcomputedusingvirtualtemperature,6.86
SWEATindex,50.99
Kindex,-21.50
Crosstotalsindex,18.10
Verticaltotalsindex,26.10
Totalstotalsindex,44.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,273.32
Pres[hPa]oftheLiftedCondensationLevel,853.47
Meanmixedlayerpotentialtemperature,285.99
Meanmixedlayermixingratio,4.57
1000hPato500hPathickness,5468.00
Precipitablewater[mm]forentiresounding,10.36
