Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120129/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.31
Liftedindex,2.72
LIFTcomputedusingvirtualtemperature,2.01
SWEATindex,222.40
Kindex,31.30
Crosstotalsindex,18.90
Verticaltotalsindex,19.30
Totalstotalsindex,38.20
ConvectiveAvailablePotentialEnergy,13.17
CAPEusingvirtualtemperature,21.54
ConvectiveInhibition,-4.98
CINSusingvirtualtemperature,-3.46
EquilibrumLevel,838.68
EquilibrumLevelusingvirtualtemperature,834.10
LevelofFreeConvection,918.60
LFCTusingvirtualtemperature,927.52
BulkRichardsonNumber,0.75
BulkRichardsonNumberusingCAPV,1.23
Temp[K]oftheLiftedCondensationLevel,291.65
Pres[hPa]oftheLiftedCondensationLevel,940.81
Meanmixedlayerpotentialtemperature,296.80
Meanmixedlayermixingratio,14.52
1000hPato500hPathickness,5741.00
Precipitablewater[mm]forentiresounding,41.69
