Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160514/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.28
Liftedindex,6.58
LIFTcomputedusingvirtualtemperature,6.28
SWEATindex,116.41
Kindex,-15.40
Crosstotalsindex,16.60
Verticaltotalsindex,18.90
Totalstotalsindex,35.50
ConvectiveAvailablePotentialEnergy,0.04
CAPEusingvirtualtemperature,0.73
ConvectiveInhibition,-40.85
CINSusingvirtualtemperature,-34.82
EquilibrumLevel,829.46
EquilibrumLevelusingvirtualtemperature,828.49
LevelofFreeConvection,839.89
LFCTusingvirtualtemperature,849.27
BulkRichardsonNumber,0.01
BulkRichardsonNumberusingCAPV,0.18
Temp[K]oftheLiftedCondensationLevel,284.91
Pres[hPa]oftheLiftedCondensationLevel,912.64
Meanmixedlayerpotentialtemperature,292.46
Meanmixedlayermixingratio,9.59
1000hPato500hPathickness,5678.00
Precipitablewater[mm]forentiresounding,19.05
