Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130721/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.89
Liftedindex,17.35
LIFTcomputedusingvirtualtemperature,17.25
SWEATindex,169.01
Kindex,-21.10
Crosstotalsindex,13.10
Verticaltotalsindex,17.90
Totalstotalsindex,31.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,276.23
Pres[hPa]oftheLiftedCondensationLevel,854.22
Meanmixedlayerpotentialtemperature,288.96
Meanmixedlayermixingratio,5.64
1000hPato500hPathickness,5595.00
Precipitablewater[mm]forentiresounding,16.24
