Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140404/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.95
Liftedindex,3.63
LIFTcomputedusingvirtualtemperature,3.22
SWEATindex,136.20
Kindex,6.80
Crosstotalsindex,15.80
Verticaltotalsindex,19.70
Totalstotalsindex,35.50
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,4.35
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-6.07
EquilibrumLevelusingvirtualtemperature,813.42
LFCTusingvirtualtemperature,880.47
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,1.26
Temp[K]oftheLiftedCondensationLevel,288.90
Pres[hPa]oftheLiftedCondensationLevel,917.35
Meanmixedlayerpotentialtemperature,296.12
Meanmixedlayermixingratio,12.43
1000hPato500hPathickness,5709.00
Precipitablewater[mm]forentiresounding,30.50
