Stationidentifier,YBBN
Stationnumber,94578
Observationtime,121016/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.51
Liftedindex,6.31
LIFTcomputedusingvirtualtemperature,6.14
SWEATindex,56.20
Kindex,4.50
Crosstotalsindex,14.90
Verticaltotalsindex,23.90
Totalstotalsindex,38.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,281.13
Pres[hPa]oftheLiftedCondensationLevel,874.48
Meanmixedlayerpotentialtemperature,292.13
Meanmixedlayermixingratio,7.75
1000hPato500hPathickness,5609.00
Precipitablewater[mm]forentiresounding,17.57
