Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150627/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.20
Liftedindex,9.22
LIFTcomputedusingvirtualtemperature,9.01
SWEATindex,119.21
Kindex,10.90
Crosstotalsindex,15.90
Verticaltotalsindex,19.30
Totalstotalsindex,35.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,283.47
Pres[hPa]oftheLiftedCondensationLevel,935.73
Meanmixedlayerpotentialtemperature,288.92
Meanmixedlayermixingratio,8.49
1000hPato500hPathickness,5594.00
Precipitablewater[mm]forentiresounding,22.20
