Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120424/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.34
Liftedindex,-1.09
LIFTcomputedusingvirtualtemperature,-1.22
SWEATindex,184.99
Kindex,19.00
Crosstotalsindex,22.20
Verticaltotalsindex,24.50
Totalstotalsindex,46.70
ConvectiveAvailablePotentialEnergy,51.49
CAPEusingvirtualtemperature,83.07
ConvectiveInhibition,-40.66
CINSusingvirtualtemperature,-31.66
EquilibrumLevel,324.39
EquilibrumLevelusingvirtualtemperature,323.81
LevelofFreeConvection,828.65
LFCTusingvirtualtemperature,838.25
BulkRichardsonNumber,1.03
BulkRichardsonNumberusingCAPV,1.66
Temp[K]oftheLiftedCondensationLevel,290.10
Pres[hPa]oftheLiftedCondensationLevel,935.55
Meanmixedlayerpotentialtemperature,295.69
Meanmixedlayermixingratio,13.18
1000hPato500hPathickness,5698.00
Precipitablewater[mm]forentiresounding,40.03
