Stationidentifier,YBBN
Stationnumber,94578
Observationtime,151225/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.00
Liftedindex,0.82
LIFTcomputedusingvirtualtemperature,0.34
SWEATindex,162.99
Kindex,30.30
Crosstotalsindex,21.10
Verticaltotalsindex,23.70
Totalstotalsindex,44.80
ConvectiveAvailablePotentialEnergy,46.08
CAPEusingvirtualtemperature,59.51
ConvectiveInhibition,-76.21
CINSusingvirtualtemperature,-56.47
EquilibrumLevel,569.12
EquilibrumLevelusingvirtualtemperature,567.18
LevelofFreeConvection,705.14
LFCTusingvirtualtemperature,716.67
BulkRichardsonNumber,1.67
BulkRichardsonNumberusingCAPV,2.16
Temp[K]oftheLiftedCondensationLevel,286.83
Pres[hPa]oftheLiftedCondensationLevel,892.11
Meanmixedlayerpotentialtemperature,296.35
Meanmixedlayermixingratio,11.17
1000hPato500hPathickness,5660.00
Precipitablewater[mm]forentiresounding,34.72
