Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110908/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.68
Liftedindex,-0.28
LIFTcomputedusingvirtualtemperature,-0.56
Kindex,23.30
Crosstotalsindex,21.30
Verticaltotalsindex,27.30
Totalstotalsindex,48.60
ConvectiveAvailablePotentialEnergy,52.76
CAPEusingvirtualtemperature,105.93
ConvectiveInhibition,-99.30
CINSusingvirtualtemperature,-64.01
EquilibrumLevel,442.39
EquilibrumLevelusingvirtualtemperature,441.78
LevelofFreeConvection,733.73
LFCTusingvirtualtemperature,746.62
Temp[K]oftheLiftedCondensationLevel,284.01
Pres[hPa]oftheLiftedCondensationLevel,913.73
Meanmixedlayerpotentialtemperature,291.44
Meanmixedlayermixingratio,9.02
1000hPato500hPathickness,5553.00
Precipitablewater[mm]forentiresounding,19.82
