Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130925/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.85
Liftedindex,2.32
LIFTcomputedusingvirtualtemperature,1.84
SWEATindex,52.00
Kindex,3.90
Crosstotalsindex,3.30
Verticaltotalsindex,28.30
Totalstotalsindex,31.60
ConvectiveAvailablePotentialEnergy,14.15
CAPEusingvirtualtemperature,35.28
ConvectiveInhibition,-479.54
CINSusingvirtualtemperature,-379.56
EquilibrumLevel,541.22
EquilibrumLevelusingvirtualtemperature,531.14
LevelofFreeConvection,625.05
LFCTusingvirtualtemperature,636.49
BulkRichardsonNumber,0.45
BulkRichardsonNumberusingCAPV,1.12
Temp[K]oftheLiftedCondensationLevel,284.38
Pres[hPa]oftheLiftedCondensationLevel,840.20
Meanmixedlayerpotentialtemperature,298.89
Meanmixedlayermixingratio,10.08
1000hPato500hPathickness,5702.00
Precipitablewater[mm]forentiresounding,19.61
