Stationidentifier,YBBN
Stationnumber,94578
Observationtime,121010/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.10
Liftedindex,0.21
LIFTcomputedusingvirtualtemperature,-0.23
SWEATindex,71.00
Kindex,15.50
Crosstotalsindex,9.30
Verticaltotalsindex,27.30
Totalstotalsindex,36.60
ConvectiveAvailablePotentialEnergy,121.14
CAPEusingvirtualtemperature,210.71
ConvectiveInhibition,-10.82
CINSusingvirtualtemperature,-9.69
EquilibrumLevel,338.64
EquilibrumLevelusingvirtualtemperature,337.23
LevelofFreeConvection,884.85
LFCTusingvirtualtemperature,889.37
BulkRichardsonNumber,1.94
BulkRichardsonNumberusingCAPV,3.37
Temp[K]oftheLiftedCondensationLevel,287.98
Pres[hPa]oftheLiftedCondensationLevel,924.27
Meanmixedlayerpotentialtemperature,294.55
Meanmixedlayermixingratio,11.62
1000hPato500hPathickness,5636.00
Precipitablewater[mm]forentiresounding,23.81
