PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
1015.0,5,22.0,20.9,93,15.59,90,11,293.9,338.5,296.6
1002.0,120,21.2,20.6,96,15.50,86,23,294.2,338.6,296.9
1000.0,138,21.4,20.7,96,15.63,85,25,294.6,339.4,297.3
993.0,199,21.8,20.2,91,15.25,83,26,295.5,339.5,298.2
986.0,261,21.6,19.9,90,15.03,80,27,296.0,339.4,298.6
968.0,421,21.1,18.9,87,14.46,80,29,297.0,339.0,299.6
963.0,466,21.0,18.7,87,14.30,81,29,297.3,338.9,299.9
943.0,648,19.8,15.7,77,12.03,83,27,297.9,333.1,300.1
925.0,814,18.8,15.7,82,12.27,85,25,298.5,334.5,300.7
894.0,1106,16.2,15.1,93,12.21,81,24,298.8,334.6,300.9
879.0,1251,15.4,15.2,99,12.51,79,24,299.4,336.1,301.6
850.0,1536,14.2,13.9,98,11.88,75,23,301.0,336.2,303.2
841.0,1625,13.8,13.5,98,11.67,75,23,301.5,336.1,303.6
791.0,2137,11.5,11.0,97,10.51,90,28,304.3,335.9,306.2
700.0,3159,6.8,6.0,95,8.45,85,22,310.0,336.2,311.6
643.0,3854,3.8,2.1,89,6.98,90,16,314.2,336.3,315.5
636.0,3943,3.4,1.6,88,6.80,81,16,314.7,336.4,316.0
620.0,4146,2.3,0.5,88,6.45,60,16,315.8,336.4,317.0
588.0,4568,0.0,-1.7,88,5.77,50,11,317.9,336.7,319.1
565.0,4886,-1.7,-3.4,88,5.29,55,18,319.6,336.9,320.6
544.0,5188,-3.3,-5.0,88,4.87,35,17,321.1,337.2,322.1
523.0,5502,-5.0,-6.7,88,4.45,60,12,322.7,337.6,323.6
500.0,5860,-6.9,-8.6,88,4.02,25,13,324.6,338.2,325.4
497.0,5907,-7.2,-8.9,88,3.95,25,12,324.7,338.1,325.5
493.0,5970,-7.7,-9.3,88,3.86,30,12,324.9,338.0,325.6
475.0,6258,-9.7,-11.3,88,3.41,55,10,325.9,337.6,326.6
462.0,6472,-11.2,-12.8,88,3.11,25,10,326.6,337.4,327.2
456.0,6573,-11.9,-13.5,88,2.98,30,7,327.0,337.3,327.6
451.0,6658,-11.6,-13.5,86,3.01,35,5,328.4,338.8,328.9
449.0,6692,-11.5,-13.5,85,3.02,44,6,328.9,339.5,329.5
442.0,6811,-12.2,-14.3,84,2.88,75,10,329.5,339.6,330.1
425.0,7110,-14.0,-16.3,83,2.54,60,19,331.0,340.0,331.5
409.0,7402,-15.7,-18.2,81,2.24,60,15,332.4,340.4,332.8
400.0,7570,-16.1,-22.1,60,1.64,70,12,334.0,340.0,334.3
382.0,7910,-18.5,-25.5,54,1.26,85,10,335.2,340.0,335.5
369.0,8166,-20.3,-28.1,50,1.03,105,12,336.1,340.1,336.4
351.0,8535,-22.9,-31.8,44,0.76,100,14,337.4,340.4,337.6
336.0,8857,-25.2,-35.0,40,0.58,65,16,338.6,340.9,338.7
333.0,8923,-25.7,-35.7,39,0.55,66,18,338.8,341.0,338.9
324.0,9119,-27.2,-38.0,35,0.45,70,23,339.4,341.2,339.4
300.0,9670,-31.5,-44.5,27,0.24,65,22,340.9,341.9,340.9
291.0,9885,-33.1,-50.1,17,0.13,63,21,341.6,342.1,341.6
252.0,10875,-42.4,-54.6,25,0.09,55,19,342.1,342.5,342.1
250.0,10930,-42.9,-54.9,26,0.09,55,19,342.1,342.5,342.2
242.0,11150,-44.9,-56.9,25,0.07,55,22,342.3,342.7,342.4
225.0,11629,-49.3,-58.2,34,0.07,55,29,342.8,343.1,342.8
