Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140510/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.30
Liftedindex,4.02
LIFTcomputedusingvirtualtemperature,4.06
SWEATindex,111.20
Kindex,-7.90
Crosstotalsindex,19.90
Verticaltotalsindex,22.50
Totalstotalsindex,42.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,283.64
Pres[hPa]oftheLiftedCondensationLevel,909.86
Meanmixedlayerpotentialtemperature,291.42
Meanmixedlayermixingratio,8.84
1000hPato500hPathickness,5582.00
Precipitablewater[mm]forentiresounding,23.12
