Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150329/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.90
Liftedindex,3.54
LIFTcomputedusingvirtualtemperature,3.22
SWEATindex,143.40
Kindex,-16.30
Crosstotalsindex,18.10
Verticaltotalsindex,21.50
Totalstotalsindex,39.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-18.74
EquilibrumLevelusingvirtualtemperature,802.80
LFCTusingvirtualtemperature,803.16
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,286.31
Pres[hPa]oftheLiftedCondensationLevel,887.90
Meanmixedlayerpotentialtemperature,296.22
Meanmixedlayermixingratio,10.84
1000hPato500hPathickness,5687.00
Precipitablewater[mm]forentiresounding,27.33
