Stationidentifier,YBBN
Stationnumber,94578
Observationtime,101113/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,11.47
Liftedindex,7.12
LIFTcomputedusingvirtualtemperature,6.76
SWEATindex,96.01
Kindex,16.00
Crosstotalsindex,12.20
Verticaltotalsindex,16.50
Totalstotalsindex,28.70
ConvectiveAvailablePotentialEnergy,3.47
CAPEusingvirtualtemperature,13.82
ConvectiveInhibition,-7.08
CINSusingvirtualtemperature,-3.10
EquilibrumLevel,826.40
EquilibrumLevelusingvirtualtemperature,819.75
LevelofFreeConvection,873.38
LFCTusingvirtualtemperature,891.42
BulkRichardsonNumber,0.36
BulkRichardsonNumberusingCAPV,1.44
Temp[K]oftheLiftedCondensationLevel,287.04
Pres[hPa]oftheLiftedCondensationLevel,909.76
Meanmixedlayerpotentialtemperature,294.91
Meanmixedlayermixingratio,11.09
1000hPato500hPathickness,5681.00
Precipitablewater[mm]forentiresounding,30.48
