Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140322/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.92
Liftedindex,2.52
LIFTcomputedusingvirtualtemperature,2.05
SWEATindex,147.80
Kindex,22.60
Crosstotalsindex,18.40
Verticaltotalsindex,20.70
Totalstotalsindex,39.10
ConvectiveAvailablePotentialEnergy,17.53
CAPEusingvirtualtemperature,46.19
ConvectiveInhibition,-11.74
CINSusingvirtualtemperature,-5.96
EquilibrumLevel,337.86
EquilibrumLevelusingvirtualtemperature,336.95
LevelofFreeConvection,858.50
LFCTusingvirtualtemperature,874.05
BulkRichardsonNumber,16.89
BulkRichardsonNumberusingCAPV,44.48
Temp[K]oftheLiftedCondensationLevel,288.11
Pres[hPa]oftheLiftedCondensationLevel,908.85
Meanmixedlayerpotentialtemperature,296.10
Meanmixedlayermixingratio,11.92
1000hPato500hPathickness,5673.00
Precipitablewater[mm]forentiresounding,33.41
