Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140906/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.02
Liftedindex,9.56
LIFTcomputedusingvirtualtemperature,9.45
SWEATindex,68.01
Kindex,7.50
Crosstotalsindex,15.30
Verticaltotalsindex,21.30
Totalstotalsindex,36.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,277.58
Pres[hPa]oftheLiftedCondensationLevel,882.11
Meanmixedlayerpotentialtemperature,287.72
Meanmixedlayermixingratio,6.00
1000hPato500hPathickness,5501.00
Precipitablewater[mm]forentiresounding,15.53
